Indicator Name,Indicator Code,Country Name,Country Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Internet users (per 100 people),IT.NET.USER.P2,East Asia & Pacific (all income levels),EAS,,,0.081066232,0.119219048,0.212612614,0.471445577,1.092847007,1.900105133,3.434783291,5.6210568,7.292879397,9.03408793,10.58508307,12.63532496,14.70832579,16.66526786,20.83133509,25.31263789,29.76786915,35.18839287
Internet users (per 100 people),IT.NET.USER.P2,East Asia & Pacific (developing only),EAP,,,0.001197106,0.004107098,0.013310589,0.034331385,0.095944291,0.32744487,0.859968148,1.906093036,2.797541471,4.429063699,5.789656328,6.91495854,8.354498348,10.21496096,14.44154098,19.31986629,24.0474286,29.82477677
Internet users (per 100 people),IT.NET.USER.P2,Ecuador,ECU,,0.005118035,0.016400751,0.034833586,0.043833641,0.086161276,0.110217959,0.125272771,0.823371634,1.462188536,2.670443674,4.260796915,4.460228345,4.834442638,5.994255161,7.2,10.8,18.8,24.6,29
Internet users (per 100 people),IT.NET.USER.P2,"Egypt, Arab Rep.",EGY,,,0.000975791,0.00638327,0.031319638,0.061466899,0.090480245,0.147987377,0.290445278,0.641265038,0.838945611,2.719999715,4.037885107,5.150666232,11.69839821,12.55279997,16.05,18.01,24.28,26.74
Internet users (per 100 people),IT.NET.USER.P2,El Salvador,SLV,,,,,,0.086389581,0.256960679,0.425253672,0.845428741,1.177397269,1.5,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.9
Internet users (per 100 people),IT.NET.USER.P2,Equatorial Guinea,GNQ,,,,,,,0.041462292,0.094423774,0.097415945,0.132354665,0.165260423,0.321197997,0.520524272,0.843930285,1.149789671,1.279193596,1.557123059,1.82,2.13,6
Internet users (per 100 people),IT.NET.USER.P2,Eritrea,ERI,,,0,0,0,0,0.009017718,0.008774236,0.025495028,0.136711941,0.157815289,0.227090138,0.725623232,1.161025669,1.788460051,2.159383211,2.509846441,4.06,,5.4
Internet users (per 100 people),IT.NET.USER.P2,Estonia,EST,,0.065252816,0.301362566,1.163320929,2.786852943,3.535403123,5.7211708,10.82919814,14.54630827,28.60270304,31.49795227,41.45888024,45.26636159,53.16684093,61.43904388,63.53320976,66.24925009,70.65738833,72.57345902,74.15413074
Internet users (per 100 people),IT.NET.USER.P2,Ethiopia,ETH,,,,,1.75491E-05,0.001703448,0.00496672,0.009663517,0.012541599,0.015263767,0.037162381,0.072402262,0.105811659,0.155334521,0.219659819,0.310592657,0.37,0.45,0.54,0.75
Internet users (per 100 people),IT.NET.USER.P2,Euro area,EMU,0.168243963,0.323731253,0.466389096,0.842889708,1.6947686,2.91518977,5.152273359,8.079052254,15.37052238,22.67753789,27.55264059,35.22478046,42.06817759,47.34457868,51.16862876,54.77475834,61.16435395,64.42863997,66.74334361,71.14138733
Internet users (per 100 people),IT.NET.USER.P2,Europe & Central Asia (all income levels),ECS,,0.261165204,0.316498186,0.563062414,1.022097549,1.840873947,3.355546449,5.42871389,9.1447339,13.01084126,16.18010491,23.001065,28.28738188,32.35993708,35.19861622,38.07361248,43.66779311,47.87465646,51.73074373,57.63719171
Internet users (per 100 people),IT.NET.USER.P2,Europe & Central Asia (developing only),ECA,,,0.009102601,0.037618468,0.089195019,0.194378975,0.379962978,0.707683808,1.146526441,2.043375473,2.953128109,5.249166276,7.621707273,11.19249945,12.91107378,15.53320487,20.94765322,25.827219,30.44187792,39.2866344
Internet users (per 100 people),IT.NET.USER.P2,European Union,EUU,0.170823038,0.308475789,0.435597156,0.829957128,1.587501151,2.815678423,5.13249639,8.434819912,14.60470816,20.57437998,25.3215722,35.16130357,41.82846269,46.76650426,50.97896205,54.54282354,60.26786609,63.96084245,67.0710577,70.78333689
Internet users (per 100 people),IT.NET.USER.P2,Faeroe Islands,FRO,,,,,0,2.318786811,4.601297566,11.33786848,22.29753835,32.91639236,43.24698352,53.29922183,58.91264097,66.53359947,67.90263174,69.35944512,75.98,75.57,75.18,75.2
Internet users (per 100 people),IT.NET.USER.P2,Fiji,FJI,,,0.006678447,0.007907399,0.009115343,0.064437142,0.223454842,0.633167865,0.942462063,1.496854734,1.857978594,6.1526497,6.725434738,7.412943485,8.453636634,9.6000384,10.89783105,12.2,13.45,14.82
Internet users (per 100 people),IT.NET.USER.P2,Finland,FIN,1.396162786,1.884175563,2.565899705,4.913200453,13.90033654,16.78205302,19.45649457,25.44030613,32.27334121,37.22803204,43.08186648,62.39046955,69.18787978,72.36085388,74.45509807,79.65497801,80.80613384,83.71621739,82.53133098,86.90934362
Internet users (per 100 people),IT.NET.USER.P2,France,FRA,0.136292982,0.271338368,0.574086886,0.874351842,1.590891489,2.508799722,4.129441202,6.130810476,8.862278766,13.87027699,25.48284606,29.18942498,34.94483263,37.8355608,41.39108117,45.22005544,63.74893924,68.18519055,69.0633593,77.28357938
Internet users (per 100 people),IT.NET.USER.P2,French Polynesia,PYF,,,,,,0.090971944,0.21438525,1.316164696,3.448900232,6.357063545,6.251588946,8.200216486,14.12429379,17.88453743,21.54218547,25.10796425,28.59,33.87,44.6,49
Internet users (per 100 people),IT.NET.USER.P2,Gabon,GAB,,,,,,0,0.047999009,0.17012488,0.249009564,1.216140618,1.347620222,1.939530106,2.659586594,2.9790698,4.89326475,5.489200803,5.767004576,6.21,6.7,7.23
Internet users (per 100 people),IT.NET.USER.P2,"Gambia, The",GMB,,,,,0.009217541,0.03550736,0.051311347,0.206094461,0.715827015,0.921794919,1.336791166,1.796779883,2.436781193,3.308003478,3.799001139,5.237691158,6.205037419,6.88,7.63,9.2
Internet users (per 100 people),IT.NET.USER.P2,Georgia,GEO,,,,,0.012675191,0.043330957,0.066214059,0.111456401,0.449318164,0.520673566,1.059972221,1.685923032,2.701259964,4.067386062,6.240889728,7.603591773,8.311866867,10.03356073,19.90086925,26.29252686
Internet users (per 100 people),IT.NET.USER.P2,Germany,DEU,0.249141881,0.433440951,0.462319739,0.923185,1.843393972,3.065452305,6.734913847,9.914364049,20.90725137,30.26689089,31.66413443,48.78657938,55.86609122,64.73634072,68.76941828,72.29988238,75.38833586,78.34689488,79.48523153,82.52696855
Internet users (per 100 people),IT.NET.USER.P2,Ghana,GHA,,,,,0.000347918,0.005648763,0.027537542,0.032240443,0.104895466,0.153615298,0.20000806,0.830284034,1.193057911,1.716797704,1.831197461,2.723175973,3.85,4.27,5.44,9.55
Internet users (per 100 people),IT.NET.USER.P2,Greece,GRC,0.04874523,0.048204812,0.191039732,0.378930408,0.752254491,1.401285071,1.857940148,3.236607539,6.912069848,9.196931697,11.0173514,14.78454371,17.94138254,21.58567933,24.17107186,32.45492427,36.08180804,38.3859944,42.56473331,44.57201236
Internet users (per 100 people),IT.NET.USER.P2,Greenland,GRL,,,,0.064864865,0.053763441,1.788908766,7.917857143,14.59358289,21.57257759,31.7455516,35.49245785,44.16180899,54.6101553,56.22715997,57.96184602,59.89075011,61.89175351,63.92298573,63.924335,63.85028214
Internet users (per 100 people),IT.NET.USER.P2,Grenada,GRD,0,0,0,0,0,0.298032982,0.990883868,1.484854484,2.473166147,4.063907991,5.128103982,14.75884055,18.64518218,19.57062058,20.48780488,21.39599117,22.29,23.18,24.05,33.46
Internet users (per 100 people),IT.NET.USER.P2,Guam,GUM,,,,0.34845391,0.659530909,1.356106888,2.344571647,4.50128419,8.497176323,16.11312704,25.38022753,31.19229426,33.71668179,36.16178784,38.55987756,43.851443,46.15047362,48.41870215,50.64202838,
Internet users (per 100 people),IT.NET.USER.P2,Guatemala,GTM,,,,,0.002998005,0.019534871,0.095476021,0.466590444,0.592652945,0.712332905,1.738201782,3.39174627,4.548854908,5.1,5.7,6.5,7.3,8.3,9.3,10.5
Internet users (per 100 people),IT.NET.USER.P2,Guinea,GIN,,,,0.000138318,0.000668589,0.001948942,0.003803109,0.006203369,0.060808919,0.095424924,0.175541868,0.402022749,0.450960371,0.508819332,0.542254181,0.637492123,0.780025279,0.92,0.94,1
Internet users (per 100 people),IT.NET.USER.P2,Guinea-Bissau,GNB,,,,,,,0.016389063,0.024060421,0.117702448,0.230103171,0.299569145,1.022993234,1.354197478,1.808142203,1.901365316,2.057196705,2.206302237,2.354888711,2.303280592,2.45
Internet users (per 100 people),IT.NET.USER.P2,Guyana,GUY,,,,,,0.065854115,0.131828033,0.26408811,3.966354735,6.611491566,13.2069865,,,,,,,18.2,23.9,29.9
Internet users (per 100 people),IT.NET.USER.P2,Haiti,HTI,,,,,,0.007484253,,0.023999477,0.070658478,0.231270715,0.340832326,0.893432988,1.647358346,5.401261908,6.376201635,6.796000481,7.2,7.6,8.1,8.37
Internet users (per 100 people),IT.NET.USER.P2,Heavily indebted poor countries (HIPC),HPC,,,,,,0.008715577,0.023835878,0.043751505,0.106581467,0.18547109,0.272602287,0.413780358,0.622131882,0.927742005,1.458294088,2.280424529,2.758664638,3.530931185,3.88540344,5.07142859
Internet users (per 100 people),IT.NET.USER.P2,High income,HIC,0.461538181,0.727296189,1.010477942,2.027431025,3.705797878,6.778180465,10.68246201,16.03356966,23.06181978,30.72552375,36.82951781,45.49586879,50.21480966,55.40393401,59.12588248,61.76985648,67.17543735,69.22828221,70.50725694,73.40179256
Internet users (per 100 people),IT.NET.USER.P2,High income: nonOECD,NOC,,,,,0.904688798,1.891356507,4.494642963,7.520158575,11.6101342,16.23408326,21.26833302,27.02977885,30.81167587,33.38794011,35.998169,41.03181126,46.54976966,51.51027916,55.29570882,58.7427518
Internet users (per 100 people),IT.NET.USER.P2,High income: OECD,OEC,0.47417437,0.73904312,1.026635489,2.071585779,3.904809793,7.141780457,11.14913234,16.68005057,23.93948998,31.84483177,38.04386241,46.98278578,51.79287625,57.2198441,61.02691436,63.50691855,68.93945433,70.77580641,71.83683811,74.71776706
Internet users (per 100 people),IT.NET.USER.P2,Honduras,HND,,,,,0.036775252,0.043711246,0.170996468,0.301247214,0.573575476,1.203855999,1.415281931,2.597402597,4.8,5.6,6.5,7.8,9.4,9.6,9.8,11.09
Internet users (per 100 people),IT.NET.USER.P2,"Hong Kong SAR, China",HKG,0.123164858,0.866167528,1.35102205,2.79002186,3.212474534,4.625447085,10.39687705,14.59079321,21.50748906,28.32175875,39.33127008,43.67434817,52.9091428,56.60151818,56.87209785,60.58621446,64.30299947,66.20931619,69.24419013,71.85115708
Internet users (per 100 people),IT.NET.USER.P2,Hungary,HUN,0.003378532,0.048275799,0.193241867,0.483537589,0.677645965,0.969498501,1.942611452,3.894040868,5.857778952,6.999384325,14.52440006,16.67109125,21.6405934,27.74891169,38.96950163,47.02684287,53.22999187,55.9090561,61.68417405,65.16310104
Internet users (per 100 people),IT.NET.USER.P2,Iceland,ISL,0.504270782,1.532226528,2.654280027,6.766408647,11.21629503,14.87271634,27.65197484,36.47077117,41.44671501,44.47132454,49.22382703,78.91636829,83.19829429,84.14708437,87.00263873,88.69322442,88.90033765,89.06540354,92.13686385,95.6257841
Internet users (per 100 people),IT.NET.USER.P2,India,IND,,0.000111308,0.000218176,0.001069562,0.026228879,0.046333977,0.070767849,0.139027329,0.273224277,0.52753245,0.660146377,1.537875582,1.686489971,1.976136492,2.388075,2.805499865,3.95,4.38,5.12,7.5
Internet users (per 100 people),IT.NET.USER.P2,Indonesia,IDN,,,,0.001059744,0.026109477,0.056623989,0.194910264,0.255306646,0.444415936,0.925563864,2.018613859,2.134135733,2.38701978,2.600285876,3.602024763,4.764813134,5.786274729,7.917479385,8.696986103,9.9
Internet users (per 100 people),IT.NET.USER.P2,"Iran, Islamic Rep.",IRN,,,,0.000408332,0.004179752,0.01582608,0.046756094,0.099815221,0.378569095,0.93419002,1.484221332,4.626175115,6.933721953,7.49,8.1,8.76,9.47,10.24,11.07,13
Internet users (per 100 people),IT.NET.USER.P2,Iraq,IRQ,,,,,,,,,,,0.098453235,0.493260395,0.592695286,0.890325617,0.892206863,0.942567049,0.919458819,0.988165135,1.047516616,2.471962007
Internet users (per 100 people),IT.NET.USER.P2,Ireland,IRL,0.056850538,0.169251102,0.280330583,0.557801642,1.109036524,2.199874404,4.083458214,8.082906648,10.92262373,17.84392784,23.13628061,25.87520606,34.43006076,37.13008038,41.59127511,54.38362398,59.63731624,64.26494271,66.6733848,69.78043656
Internet users (per 100 people),IT.NET.USER.P2,Isle of Man,IMY,,,,,,,,,,,,,,,,,,,,
Internet users (per 100 people),IT.NET.USER.P2,Israel,ISR,0.201324431,0.291458419,0.377998025,0.551889953,0.894695903,2.090186749,4.244706374,9.951673681,12.92580374,19.9642019,16.54818798,16.87662057,18.60461806,21.6409437,24.01060117,26.70097182,46.3858372,57.63095479,61.22570013,65.39121675
Internet users (per 100 people),IT.NET.USER.P2,Italy,ITA,0.035123511,0.070174388,0.122689814,0.192716666,0.525554305,1.024694733,2.276654913,4.554096002,14.36763832,23.12882205,27.32818331,28.20751226,29.17090839,33.29055081,35.03831801,38.0806226,40.87240673,44.57413393,48.87539307,53.73987452
Internet users (per 100 people),IT.NET.USER.P2,Jamaica,JAM,,,,0.036507825,0.108671947,0.585198539,0.789863231,1.96074827,2.34078518,3.106463921,3.862326887,6.119745568,7.86110302,10.10157689,12.9509351,16.60466284,21.36212953,23.89053855,24.61708273,26.47428383
Internet users (per 100 people),IT.NET.USER.P2,Japan,JPN,0.040040587,0.095859763,0.398433646,0.794159301,1.58225972,4.340087015,9.090448285,13.2989712,21.20239483,29.71896567,38.15162324,46.08358834,47.85357434,61.680143,66.19826223,67.99107845,73.57005113,74.71545815,77.38468963,77.63886471
Internet users (per 100 people),IT.NET.USER.P2,Jordan,JOR,,,,,0.024269643,0.04686114,0.61917912,1.329923948,2.565298237,2.639458529,4.698596169,5.97813666,8.355819076,11.48324095,12.76675995,13.76221514,20.01922642,23.2462236,26.48611868,38.88120159
Internet users (per 100 people),IT.NET.USER.P2,Kazakhstan,KAZ,,,,0.000521886,0.011381126,0.032099592,0.065232805,0.132755785,0.469064975,0.671876725,1.008787489,1.679586134,2.007130604,2.657545946,2.966551957,3.269276025,4.017897341,10.98690864,17.91457965,33.38154123
Internet users (per 100 people),IT.NET.USER.P2,Kenya,KEN,,,,,0.000727482,0.008839115,0.034406051,0.050261388,0.114256028,0.318059714,0.619782266,1.207773885,2.941902861,3.023528042,3.101897702,7.53378972,7.95,8.67,10.04,25.9
Internet users (per 100 people),IT.NET.USER.P2,Kiribati,KIR,,,,,,,,0.616545618,1.211577838,1.785225474,2.337458948,2.5,3,3.5,4,4.5,6,7,8,9
Internet users (per 100 people),IT.NET.USER.P2,"Korea, Dem. Rep.",PRK,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,
Internet users (per 100 people),IT.NET.USER.P2,"Korea, Rep.",KOR,0.046235883,0.098553721,0.249953609,0.310748735,0.811854684,1.603709081,3.543897083,6.66580682,23.11365892,43.72972245,55.22979404,57.90179958,63.81092007,70.87141317,71.82980724,76.31708317,77.0185927,78.9893569,79.57903535,81.6224647
Internet users (per 100 people),IT.NET.USER.P2,Kosovo,KSV,,,,,,,,,,,,,,,,,,,,
Internet users (per 100 people),IT.NET.USER.P2,Kuwait,KWT,,,,,0.202898433,0.855662317,2.174535859,3.052397455,4.756222209,6.731395768,8.551792434,10.24896793,22.40293838,22.92711204,25.92610837,28.79119795,31.56659763,34.25701669,36.85035339,38.25
Internet users (per 100 people),IT.NET.USER.P2,Kyrgyz Republic,KGZ,,,,,,,,0.073646034,0.207183966,1.05340243,3.0289586,3.006471421,3.881677021,5.004293407,10.28850574,11.98929144,13.68596887,15.3617299,,19.58267589
Internet users (per 100 people),IT.NET.USER.P2,Lao PDR,LAO,,,,,,,,0.009657814,0.037780708,0.111044032,0.181664461,0.267899241,0.333912466,0.36143449,0.85035749,1.169893428,1.64,3.55,6,7
Internet users (per 100 people),IT.NET.USER.P2,Latin America & Caribbean (all income levels),LCN,,0.013653699,0.029907618,0.050100927,0.110150753,0.309512678,0.609742412,1.229724143,2.054723795,3.896997097,5.643535097,8.870814202,11.28414101,14.41600062,16.63966464,20.78717005,23.76469304,26.52618744,30.89026555,34.13754412
Internet users (per 100 people),IT.NET.USER.P2,Latin America & Caribbean (developing only),LAC,,0.013653699,0.029910348,0.050075953,0.10844333,0.307184178,0.600518103,1.21214651,2.017322128,3.831842832,5.534513438,8.754306822,11.16339282,14.3053239,16.53308018,20.70378709,23.6889321,26.40125163,30.76240381,34.00058532
Internet users (per 100 people),IT.NET.USER.P2,Latvia,LVA,,,,,,0.814501448,2.058639728,3.328748952,4.409378385,6.350982469,7.25702418,22.04991465,27.08306585,38.68692484,46.10029767,53.7502952,59.31539687,66.54955496,68.69886209,71.51446801
Internet users (per 100 people),IT.NET.USER.P2,Least developed countries: UN classification,LDC,,,,,,,0.008632182,0.021322256,0.057854774,0.109175897,0.157720729,0.252901137,0.373714245,0.571598303,0.973835497,1.689885087,2.224843321,2.985184398,3.379766684,4.838078915
Internet users (per 100 people),IT.NET.USER.P2,Lebanon,LBN,,,,,0.071617991,0.140166939,1.241079739,2.722352199,5.376809498,7.952743736,6.783219775,7,8,9,10.14,15,18.74,22.53,23.68,31
Internet users (per 100 people),IT.NET.USER.P2,Lesotho,LSO,,,,,,0.00284594,0.005584433,0.010956533,0.05380446,0.21180607,0.261150063,1.083943137,1.53249659,2.175524339,2.580245484,2.979708187,3.44543126,3.58,3.72,3.86
Internet users (per 100 people),IT.NET.USER.P2,Liberia,LBR,,,,,,,0.004489443,0.004099387,0.011328732,0.017702706,0.033812227,0.032713307,0.031868935,0.031011185,,,0.551376581,0.53,0.51,7
Internet users (per 100 people),IT.NET.USER.P2,Libya,LBY,,,,,,,,,0.133617289,0.187042622,0.366533175,2.244418222,2.814517987,3.532838162,3.917787977,4.301051789,4.721999379,9,10.8,14
Internet users (per 100 people),IT.NET.USER.P2,Liechtenstein,LIE,,,,,,,,,,36.51522989,45.11685265,59.47071067,58.80969184,64.00744814,63.37135615,64.21416136,65.08021844,70,75,80
Internet users (per 100 people),IT.NET.USER.P2,Lithuania,LTU,,,,,,0.277608544,0.978967042,1.972333219,2.922635016,6.427971077,7.175913006,17.65599754,25.85723045,31.19790272,36.2353184,43.9493184,49.95062999,55.24769127,59.78936591,62.81533985
Internet users (per 100 people),IT.NET.USER.P2,Low & middle income,LMY,,,,0.014353813,0.03997925,0.083014232,0.163830086,0.37143125,0.741740424,1.511495974,2.121320033,3.542644686,4.640023848,5.850923434,7.044833581,8.691326173,11.38147327,14.43741367,17.67588664,21.50682661
Internet users (per 100 people),IT.NET.USER.P2,Low income,LIC,,,,,,,0.009691538,0.022854076,0.057456049,0.12523943,0.192658889,0.341166643,0.561015602,0.700962784,1.113951201,1.78790183,2.200049618,2.825738482,3.291396556,5.622041701
Internet users (per 100 people),IT.NET.USER.P2,Lower middle income,LMC,,,,0.002081956,0.022770205,0.039912239,0.080595295,0.172213386,0.301245039,0.593648633,0.927539831,1.721109639,2.251176596,2.922920588,3.930169333,4.923744198,6.330990358,8.588928522,10.94779813,13.64698725
Internet users (per 100 people),IT.NET.USER.P2,Luxembourg,LUX,,0.152653068,0.30116992,0.495104818,1.586647487,5.540287981,7.141086355,11.75982428,17.39502648,22.84488963,35.99830058,39.5459604,53.91104887,64.84353996,68.80197696,71.42826495,78.21645082,81.91548476,87.28439193,90.08787797
Internet users (per 100 people),IT.NET.USER.P2,"Macao SAR, China",MAC,,,,0.036993376,0.280014086,0.727273598,2.364127672,7.003324245,9.212005085,13.60858974,22.52121677,25.17188016,25.74212398,31.48409738,34.86292717,46.4,47.327,49.24,54,56.8
Internet users (per 100 people),IT.NET.USER.P2,"Macedonia, FYR",MKD,,,,,0.04074384,0.075995734,0.503985009,1.002861666,1.49733026,2.485566316,3.468184608,17.33,19.07,24.44,26.45,28.62,36.3,46.04,51.77,51.9
Internet users (per 100 people),IT.NET.USER.P2,Madagascar,MDG,,,,,,0.003695196,0.014333647,0.062561023,0.168608781,0.196394691,0.222511586,0.339720155,0.423252419,0.525353655,0.567721802,0.607552239,0.65,1.65,1.63,1.7
Internet users (per 100 people),IT.NET.USER.P2,Malawi,MWI,,,,,,,0.004668518,0.018057365,0.087278755,0.126780945,0.164020725,0.215094727,0.278815116,0.347505335,0.384489334,0.42513749,0.965864737,0.7,1.07,2.26
Internet users (per 100 people),IT.NET.USER.P2,Malaysia,MYS,,0.001047822,0.025538478,0.099607417,0.145673837,0.852044466,2.307393234,6.751770483,12.3055022,21.38473116,26.6959725,32.33820434,34.97115234,42.25226563,48.62917025,51.63798899,55.7,55.8,55.9,56.3
Internet users (per 100 people),IT.NET.USER.P2,Maldives,MDV,0,0,0,0,0,0.22693009,0.309444238,0.569627464,1.119908615,2.203872939,3.617290649,5.347765169,5.97659285,6.588254875,6.869605067,11.03635278,16.3,23.2,24.8,28.3
